,time,team,x_pos_1,x_pos_2,x_pos_3,x_pos_4,x_pos_5,x_pos_6,x_pos_7,y_pos_1,y_pos_2,y_pos_3,y_pos_4,y_pos_5,y_pos_6,y_pos_7,x_pos_ball,y_pos_ball,ballControl
1326,728,0,150.0,439.0,75.0,440.0,193.0,268.0,,290.0,284.0,226.0,385.0,332.0,136.0,,523,420,0
1327,728,1,511.0,496.0,571.0,352.0,391.0,588.0,,267.0,355.0,353.0,295.0,418.0,189.0,,523,420,0
1328,729,0,75.0,438.0,150.0,268.0,441.0,193.0,,227.0,285.0,289.0,138.0,385.0,332.0,,523,420,0
1329,729,1,352.0,391.0,588.0,511.0,570.0,496.0,,294.0,418.0,190.0,267.0,353.0,356.0,,523,420,0
1330,730,0,150.0,438.0,268.0,193.0,76.0,441.0,,289.0,285.0,138.0,332.0,228.0,386.0,,523,420,0
1331,730,1,511.0,352.0,496.0,588.0,570.0,391.0,,267.0,294.0,356.0,190.0,352.0,418.0,,523,420,0
1332,731,0,442.0,150.0,268.0,192.0,439.0,75.0,,387.0,289.0,138.0,331.0,285.0,227.0,,523,420,0
1333,731,1,570.0,353.0,512.0,496.0,391.0,588.0,,353.0,295.0,267.0,356.0,418.0,190.0,,523,420,0
1334,732,0,192.0,442.0,75.0,268.0,440.0,151.0,,332.0,388.0,227.0,138.0,285.0,289.0,,522,420,0
1335,732,1,570.0,512.0,588.0,392.0,497.0,353.0,,354.0,267.0,189.0,418.0,356.0,297.0,,522,420,0
1336,733,0,268.0,442.0,192.0,151.0,440.0,75.0,,138.0,388.0,332.0,290.0,285.0,228.0,,523,420,0
1337,733,1,392.0,588.0,497.0,570.0,353.0,512.0,,418.0,189.0,356.0,354.0,298.0,267.0,,523,420,0
1338,734,0,441.0,269.0,152.0,75.0,442.0,193.0,,285.0,139.0,290.0,227.0,388.0,332.0,,523,420,0
1339,734,1,392.0,497.0,588.0,569.0,353.0,513.0,,418.0,357.0,189.0,355.0,299.0,269.0,,523,420,0
1340,735,0,75.0,192.0,269.0,443.0,443.0,152.0,,226.0,332.0,139.0,389.0,286.0,291.0,,522,420,0
1341,735,1,353.0,588.0,513.0,392.0,569.0,498.0,,301.0,189.0,271.0,418.0,355.0,357.0,,522,420,0
1342,736,0,75.0,270.0,443.0,152.0,444.0,192.0,,227.0,140.0,287.0,291.0,389.0,332.0,,522,420,0
1343,736,1,588.0,513.0,499.0,392.0,569.0,354.0,,189.0,272.0,356.0,418.0,354.0,301.0,,522,420,0
1344,737,0,444.0,153.0,445.0,76.0,193.0,271.0,,287.0,291.0,389.0,228.0,332.0,140.0,,522,420,0
1345,737,1,354.0,514.0,392.0,500.0,569.0,588.0,,302.0,273.0,418.0,357.0,355.0,189.0,,522,420,0
1346,738,0,153.0,76.0,192.0,445.0,445.0,272.0,,291.0,228.0,331.0,389.0,288.0,141.0,,522,420,0
1347,738,1,392.0,588.0,568.0,514.0,500.0,354.0,,418.0,190.0,355.0,272.0,357.0,302.0,,522,420,0
1348,739,0,76.0,445.0,154.0,272.0,445.0,191.0,,228.0,288.0,292.0,140.0,389.0,331.0,,522,420,0
1349,739,1,567.0,355.0,515.0,501.0,392.0,588.0,,355.0,302.0,272.0,357.0,418.0,190.0,,522,420,0
1350,740,0,155.0,445.0,76.0,273.0,192.0,446.0,,291.0,390.0,228.0,140.0,332.0,288.0,,523,420,0
1351,740,1,356.0,501.0,566.0,515.0,588.0,392.0,,302.0,359.0,356.0,272.0,190.0,418.0,,523,420,0
1352,741,0,274.0,76.0,448.0,155.0,445.0,191.0,,139.0,228.0,288.0,291.0,390.0,331.0,,523,420,0
1353,741,1,588.0,392.0,516.0,357.0,501.0,565.0,,191.0,418.0,273.0,302.0,362.0,356.0,,523,420,0
1354,742,0,444.0,76.0,274.0,191.0,156.0,449.0,,390.0,228.0,140.0,332.0,291.0,289.0,,523,420,0
1355,742,1,392.0,501.0,358.0,588.0,516.0,565.0,,418.0,363.0,303.0,191.0,273.0,356.0,,523,420,0
1356,743,0,449.0,444.0,155.0,192.0,274.0,76.0,,290.0,390.0,289.0,333.0,139.0,228.0,,523,420,0
1357,743,1,359.0,516.0,588.0,501.0,565.0,392.0,,304.0,274.0,191.0,364.0,356.0,418.0,,523,420,0
1358,744,0,444.0,156.0,192.0,275.0,75.0,449.0,,389.0,289.0,333.0,141.0,228.0,292.0,,523,420,0
1359,744,1,392.0,501.0,359.0,517.0,565.0,588.0,,418.0,364.0,303.0,274.0,355.0,191.0,,523,420,0
1360,745,0,156.0,276.0,192.0,450.0,445.0,75.0,,288.0,142.0,333.0,294.0,389.0,227.0,,523,420,0
1361,745,1,392.0,517.0,501.0,565.0,359.0,588.0,,418.0,274.0,364.0,356.0,304.0,191.0,,523,420,0
1362,746,0,156.0,451.0,75.0,276.0,192.0,445.0,,288.0,294.0,228.0,145.0,333.0,388.0,,523,420,0
1363,746,1,565.0,502.0,360.0,392.0,588.0,518.0,,356.0,364.0,304.0,418.0,191.0,273.0,,523,420,0
1364,747,0,156.0,451.0,445.0,192.0,277.0,75.0,,288.0,294.0,389.0,333.0,146.0,228.0,,523,420,0
1365,747,1,588.0,564.0,360.0,392.0,501.0,518.0,,191.0,357.0,304.0,418.0,365.0,273.0,,523,420,0
1366,748,0,277.0,75.0,157.0,193.0,446.0,450.0,,147.0,228.0,289.0,333.0,389.0,294.0,,523,420,0
1367,748,1,564.0,519.0,361.0,392.0,502.0,588.0,,358.0,273.0,305.0,418.0,365.0,191.0,,523,420,0
1368,749,0,193.0,447.0,75.0,450.0,158.0,277.0,,333.0,389.0,228.0,295.0,289.0,149.0,,523,420,0
1369,749,1,361.0,392.0,519.0,502.0,564.0,588.0,,308.0,418.0,274.0,366.0,359.0,190.0,,523,420,0
1370,750,0,276.0,448.0,451.0,193.0,75.0,158.0,,150.0,391.0,295.0,333.0,228.0,288.0,,523,420,0
1371,750,1,518.0,392.0,588.0,361.0,563.0,503.0,,276.0,418.0,191.0,310.0,359.0,366.0,,523,420,0
1372,751,0,75.0,159.0,276.0,192.0,449.0,452.0,,228.0,289.0,150.0,333.0,392.0,296.0,,523,420,0
1373,751,1,563.0,518.0,504.0,362.0,392.0,588.0,,359.0,278.0,365.0,311.0,418.0,190.0,,523,420,0
1374,752,0,192.0,449.0,161.0,276.0,452.0,75.0,,333.0,393.0,290.0,150.0,297.0,228.0,,523,420,0
1375,752,1,588.0,392.0,362.0,505.0,563.0,518.0,,190.0,418.0,311.0,365.0,359.0,280.0,,523,420,0
1376,753,0,192.0,277.0,161.0,453.0,75.0,450.0,,333.0,150.0,289.0,297.0,228.0,394.0,,523,420,0
1377,753,1,518.0,562.0,362.0,392.0,505.0,588.0,,280.0,360.0,311.0,418.0,364.0,190.0,,523,420,0
1378,754,0,163.0,75.0,277.0,191.0,451.0,454.0,,290.0,227.0,150.0,332.0,394.0,297.0,,523,420,0
1379,754,1,363.0,506.0,392.0,561.0,518.0,588.0,,311.0,365.0,418.0,360.0,280.0,190.0,,523,420,0
1380,755,0,191.0,456.0,452.0,164.0,278.0,75.0,,332.0,297.0,395.0,291.0,151.0,227.0,,523,420,0
1381,755,1,506.0,560.0,519.0,588.0,391.0,364.0,,366.0,359.0,280.0,190.0,418.0,312.0,,523,420,0
1382,756,0,279.0,456.0,76.0,191.0,164.0,454.0,,152.0,297.0,227.0,332.0,291.0,395.0,,523,420,0
1383,756,1,365.0,519.0,559.0,588.0,392.0,506.0,,312.0,281.0,360.0,191.0,418.0,368.0,,523,420,0
1384,757,0,165.0,191.0,455.0,280.0,457.0,76.0,,293.0,332.0,396.0,153.0,297.0,227.0,,523,420,0
1385,757,1,392.0,506.0,559.0,520.0,587.0,366.0,,418.0,371.0,360.0,282.0,191.0,312.0,,523,420,0
1386,758,0,456.0,280.0,457.0,76.0,191.0,166.0,,396.0,153.0,297.0,228.0,332.0,293.0,,523,420,0
1387,758,1,367.0,588.0,506.0,392.0,558.0,520.0,,312.0,191.0,372.0,419.0,360.0,283.0,,523,420,0
1388,759,0,165.0,191.0,457.0,75.0,280.0,457.0,,290.0,332.0,297.0,227.0,153.0,396.0,,523,420,0
1389,759,1,367.0,521.0,588.0,392.0,558.0,506.0,,312.0,282.0,191.0,419.0,360.0,372.0,,523,420,0
1390,760,0,457.0,457.0,191.0,165.0,280.0,76.0,,298.0,396.0,333.0,287.0,154.0,228.0,,523,420,0
1391,760,1,369.0,522.0,392.0,506.0,588.0,558.0,,312.0,281.0,419.0,372.0,190.0,359.0,,523,420,0
1392,761,0,75.0,166.0,457.0,191.0,457.0,281.0,,227.0,286.0,298.0,333.0,397.0,154.0,,523,420,0
1393,761,1,558.0,392.0,505.0,588.0,522.0,369.0,,359.0,419.0,372.0,190.0,281.0,312.0,,523,420,0
1394,762,0,191.0,281.0,457.0,75.0,457.0,166.0,,333.0,154.0,396.0,227.0,298.0,286.0,,523,420,0
1395,762,1,588.0,505.0,392.0,558.0,522.0,370.0,,190.0,372.0,419.0,359.0,281.0,313.0,,523,420,0
1396,763,0,75.0,192.0,281.0,457.0,456.0,166.0,,227.0,333.0,156.0,298.0,396.0,286.0,,523,420,0
1397,763,1,506.0,392.0,588.0,557.0,370.0,523.0,,372.0,418.0,190.0,360.0,313.0,281.0,,523,420,0
1398,764,0,192.0,281.0,457.0,456.0,75.0,166.0,,333.0,157.0,298.0,397.0,227.0,284.0,,522,420,0
1399,764,1,523.0,369.0,588.0,392.0,557.0,506.0,,282.0,317.0,190.0,419.0,362.0,372.0,,522,420,0
1400,765,0,457.0,193.0,457.0,281.0,75.0,167.0,,397.0,333.0,298.0,157.0,227.0,283.0,,523,420,0
1401,765,1,507.0,523.0,588.0,369.0,557.0,392.0,,372.0,283.0,190.0,319.0,363.0,419.0,,523,420,0
1402,766,0,457.0,457.0,76.0,168.0,192.0,281.0,,399.0,298.0,227.0,284.0,333.0,157.0,,523,420,0
1403,766,1,557.0,507.0,588.0,370.0,523.0,392.0,,363.0,373.0,190.0,321.0,285.0,419.0,,523,420,0
1404,767,0,76.0,193.0,457.0,458.0,282.0,169.0,,227.0,333.0,298.0,399.0,157.0,284.0,,523,420,0
1405,767,1,524.0,508.0,392.0,369.0,588.0,557.0,,284.0,373.0,418.0,323.0,190.0,363.0,,523,420,0
1406,768,0,282.0,193.0,75.0,457.0,170.0,459.0,,156.0,333.0,227.0,298.0,284.0,401.0,,523,420,0
1407,768,1,523.0,369.0,509.0,588.0,392.0,557.0,,285.0,324.0,373.0,191.0,418.0,363.0,,523,420,0
1408,769,0,283.0,76.0,460.0,458.0,170.0,193.0,,158.0,227.0,402.0,299.0,282.0,333.0,,523,420,0
1409,769,1,509.0,524.0,588.0,369.0,557.0,392.0,,374.0,284.0,190.0,324.0,363.0,418.0,,523,420,0
1410,770,0,194.0,284.0,75.0,459.0,170.0,461.0,,333.0,159.0,227.0,299.0,281.0,404.0,,523,420,0
1411,770,1,369.0,509.0,392.0,588.0,525.0,556.0,,324.0,375.0,418.0,190.0,284.0,362.0,,523,420,0
1412,771,0,459.0,194.0,462.0,169.0,285.0,75.0,,299.0,333.0,404.0,279.0,160.0,227.0,,523,421,0
1413,771,1,509.0,588.0,392.0,525.0,370.0,555.0,,378.0,190.0,418.0,285.0,325.0,362.0,,523,421,0
1414,772,0,460.0,169.0,75.0,286.0,463.0,194.0,,299.0,276.0,227.0,161.0,404.0,333.0,,523,420,0
1415,772,1,370.0,508.0,554.0,392.0,525.0,588.0,,325.0,379.0,363.0,418.0,286.0,190.0,,523,420,0
1416,773,0,461.0,194.0,75.0,169.0,465.0,287.0,,298.0,333.0,227.0,275.0,404.0,160.0,,523,420,0
1417,773,1,525.0,371.0,508.0,588.0,554.0,392.0,,286.0,325.0,379.0,190.0,363.0,418.0,,523,420,0
1418,774,0,76.0,169.0,466.0,194.0,462.0,288.0,,227.0,273.0,405.0,333.0,297.0,160.0,,523,420,0
1419,774,1,554.0,508.0,588.0,392.0,371.0,526.0,,362.0,379.0,191.0,418.0,325.0,286.0,,523,420,0
1420,775,0,288.0,467.0,169.0,194.0,464.0,75.0,,159.0,405.0,272.0,333.0,295.0,227.0,,523,420,0
1421,775,1,371.0,588.0,526.0,554.0,508.0,391.0,,325.0,190.0,286.0,362.0,380.0,418.0,,523,420,0
1422,776,0,468.0,289.0,465.0,169.0,194.0,76.0,,406.0,159.0,295.0,272.0,333.0,227.0,,523,420,0
1423,776,1,527.0,588.0,509.0,371.0,391.0,554.0,,286.0,189.0,380.0,325.0,418.0,362.0,,523,420,0
1424,777,0,468.0,290.0,466.0,169.0,194.0,76.0,,407.0,160.0,296.0,271.0,333.0,227.0,,523,420,0
1425,777,1,391.0,554.0,509.0,372.0,528.0,588.0,,418.0,363.0,381.0,324.0,286.0,189.0,,523,420,0
1426,778,0,194.0,468.0,170.0,467.0,76.0,290.0,,333.0,407.0,271.0,297.0,227.0,160.0,,523,420,0
1427,778,1,510.0,588.0,372.0,553.0,529.0,391.0,,380.0,190.0,326.0,364.0,286.0,418.0,,523,420,0
1428,779,0,290.0,194.0,468.0,76.0,466.0,170.0,,159.0,332.0,407.0,227.0,297.0,271.0,,523,420,0
1429,779,1,391.0,372.0,510.0,588.0,529.0,553.0,,418.0,327.0,380.0,189.0,285.0,364.0,,523,420,0
1430,780,0,291.0,75.0,172.0,468.0,194.0,467.0,,160.0,227.0,272.0,407.0,333.0,297.0,,523,420,0
1431,780,1,392.0,588.0,511.0,530.0,553.0,372.0,,418.0,189.0,380.0,287.0,365.0,330.0,,523,420,0
1432,781,0,291.0,76.0,172.0,194.0,467.0,468.0,,162.0,227.0,272.0,333.0,298.0,408.0,,523,420,0
1433,781,1,530.0,372.0,392.0,588.0,553.0,511.0,,288.0,332.0,418.0,189.0,366.0,381.0,,523,420,0
1434,782,0,172.0,467.0,76.0,291.0,194.0,468.0,,271.0,298.0,228.0,164.0,333.0,408.0,,522,420,0
1435,782,1,552.0,588.0,512.0,530.0,372.0,392.0,,367.0,189.0,380.0,289.0,333.0,418.0,,522,420,0
1436,783,0,194.0,173.0,76.0,469.0,291.0,467.0,,333.0,272.0,228.0,407.0,166.0,298.0,,522,420,0
1437,783,1,392.0,372.0,530.0,588.0,553.0,512.0,,418.0,333.0,289.0,189.0,366.0,381.0,,522,420,0
1438,784,0,76.0,470.0,173.0,194.0,467.0,290.0,,228.0,408.0,271.0,333.0,297.0,167.0,,522,420,0
1439,784,1,392.0,588.0,553.0,373.0,531.0,513.0,,418.0,189.0,366.0,333.0,289.0,382.0,,522,420,1
1440,785,0,194.0,173.0,76.0,290.0,471.0,467.0,,332.0,269.0,227.0,167.0,407.0,298.0,,523,420,0
1441,785,1,531.0,374.0,513.0,392.0,588.0,553.0,,289.0,333.0,383.0,418.0,190.0,367.0,,523,420,1
1442,786,0,76.0,194.0,289.0,468.0,173.0,471.0,,227.0,332.0,167.0,298.0,268.0,407.0,,523,420,0
1443,786,1,375.0,552.0,392.0,513.0,532.0,588.0,,334.0,370.0,418.0,385.0,289.0,190.0,,523,420,1
1444,787,0,76.0,290.0,194.0,471.0,469.0,174.0,,228.0,167.0,332.0,407.0,299.0,268.0,,523,420,0
1445,787,1,376.0,588.0,551.0,392.0,532.0,512.0,,334.0,190.0,371.0,418.0,290.0,387.0,,523,420,1
1446,788,0,174.0,76.0,289.0,471.0,194.0,470.0,,268.0,228.0,167.0,407.0,333.0,299.0,,523,420,0
1447,788,1,512.0,533.0,588.0,550.0,377.0,392.0,,387.0,290.0,190.0,372.0,334.0,418.0,,523,420,1
1448,789,0,76.0,471.0,174.0,194.0,471.0,290.0,,228.0,299.0,266.0,333.0,408.0,168.0,,523,420,0
1449,789,1,550.0,512.0,533.0,392.0,378.0,588.0,,372.0,387.0,290.0,418.0,334.0,189.0,,523,420,1
1450,790,0,174.0,470.0,291.0,76.0,471.0,194.0,,265.0,409.0,169.0,228.0,298.0,333.0,,523,420,0
1451,790,1,513.0,378.0,534.0,550.0,588.0,392.0,,387.0,335.0,291.0,372.0,190.0,418.0,,523,420,1
1452,791,0,76.0,292.0,194.0,175.0,472.0,470.0,,227.0,169.0,332.0,265.0,298.0,411.0,,523,420,0
1453,791,1,550.0,379.0,513.0,534.0,588.0,392.0,,372.0,335.0,387.0,291.0,190.0,418.0,,523,420,1
1454,792,0,469.0,292.0,194.0,175.0,473.0,76.0,,411.0,170.0,332.0,264.0,300.0,227.0,,523,420,0
1455,792,1,513.0,550.0,588.0,380.0,535.0,392.0,,387.0,372.0,190.0,335.0,291.0,418.0,,523,420,1
1456,793,0,473.0,469.0,76.0,292.0,175.0,194.0,,300.0,411.0,228.0,170.0,264.0,332.0,,523,420,0
1457,793,1,550.0,587.0,380.0,536.0,392.0,513.0,,372.0,191.0,334.0,291.0,418.0,387.0,,523,420,1
1458,794,0,469.0,177.0,76.0,194.0,473.0,292.0,,411.0,266.0,228.0,333.0,302.0,169.0,,523,420,0
1459,794,1,537.0,550.0,381.0,392.0,514.0,587.0,,290.0,373.0,335.0,418.0,387.0,191.0,,523,420,1
1460,795,0,194.0,468.0,76.0,178.0,472.0,293.0,,333.0,412.0,228.0,267.0,304.0,170.0,,522,420,0
1461,795,1,538.0,514.0,587.0,550.0,382.0,392.0,,291.0,388.0,191.0,375.0,336.0,418.0,,522,420,1
1462,796,0,179.0,294.0,194.0,76.0,468.0,472.0,,266.0,172.0,333.0,228.0,411.0,306.0,,523,420,0
1463,796,1,392.0,539.0,382.0,549.0,588.0,514.0,,418.0,291.0,338.0,376.0,190.0,388.0,,523,420,1
1464,797,0,468.0,472.0,294.0,76.0,194.0,179.0,,411.0,307.0,172.0,228.0,333.0,265.0,,523,420,0
1465,797,1,515.0,539.0,391.0,382.0,548.0,587.0,,388.0,293.0,418.0,339.0,378.0,191.0,,523,420,1
1466,798,0,76.0,194.0,472.0,468.0,294.0,179.0,,227.0,333.0,308.0,411.0,174.0,266.0,,523,420,0
1467,798,1,549.0,587.0,539.0,515.0,383.0,391.0,,378.0,191.0,294.0,388.0,340.0,418.0,,523,420,1
1468,799,0,295.0,468.0,194.0,180.0,473.0,76.0,,173.0,412.0,332.0,266.0,308.0,228.0,,523,420,0
1469,799,1,587.0,383.0,391.0,516.0,549.0,539.0,,191.0,341.0,418.0,387.0,379.0,294.0,,523,420,1
1470,800,0,76.0,294.0,469.0,194.0,180.0,473.0,,228.0,174.0,412.0,333.0,265.0,309.0,,523,420,0
1471,800,1,516.0,391.0,539.0,550.0,587.0,383.0,,387.0,418.0,294.0,380.0,191.0,341.0,,523,420,1
1472,801,0,474.0,76.0,180.0,469.0,194.0,295.0,,308.0,228.0,264.0,412.0,333.0,174.0,,523,420,0
1473,801,1,540.0,550.0,587.0,391.0,384.0,517.0,,294.0,381.0,191.0,418.0,340.0,389.0,,523,420,1
1474,802,0,76.0,181.0,469.0,194.0,295.0,474.0,,228.0,264.0,412.0,332.0,174.0,309.0,,523,420,0
1475,802,1,540.0,517.0,587.0,550.0,385.0,391.0,,294.0,391.0,191.0,381.0,341.0,418.0,,523,420,1
1476,803,0,181.0,76.0,475.0,194.0,297.0,470.0,,262.0,227.0,309.0,333.0,175.0,412.0,,523,420,0
1477,803,1,541.0,550.0,516.0,386.0,391.0,587.0,,294.0,381.0,392.0,341.0,418.0,191.0,,523,420,1
1478,804,0,471.0,476.0,194.0,76.0,298.0,181.0,,413.0,309.0,333.0,228.0,175.0,262.0,,523,420,0
1479,804,1,517.0,391.0,387.0,551.0,542.0,,,392.0,418.0,341.0,381.0,295.0,,,523,420,1
1480,805,0,299.0,181.0,194.0,472.0,476.0,76.0,,176.0,262.0,333.0,413.0,309.0,228.0,,523,420,0
1481,805,1,391.0,542.0,517.0,634.0,387.0,551.0,,418.0,296.0,392.0,256.0,340.0,381.0,,523,420,1
1482,806,0,476.0,181.0,472.0,299.0,194.0,76.0,,310.0,262.0,413.0,177.0,333.0,228.0,,523,420,0
1483,806,1,634.0,387.0,551.0,542.0,517.0,391.0,,256.0,340.0,381.0,295.0,392.0,418.0,,523,420,1
1484,807,0,300.0,181.0,472.0,76.0,476.0,194.0,,177.0,260.0,413.0,228.0,310.0,333.0,,523,420,0
1485,807,1,543.0,551.0,588.0,388.0,391.0,517.0,634.0,296.0,381.0,191.0,340.0,418.0,392.0,256.0,523,420,1
1486,808,0,182.0,473.0,302.0,76.0,194.0,477.0,,260.0,414.0,177.0,228.0,333.0,311.0,,523,420,0
1487,808,1,588.0,517.0,544.0,634.0,551.0,391.0,388.0,190.0,392.0,296.0,255.0,380.0,418.0,340.0,523,420,1
1488,809,0,302.0,479.0,76.0,183.0,473.0,194.0,,176.0,311.0,228.0,260.0,416.0,333.0,,523,420,0
1489,809,1,587.0,546.0,551.0,391.0,389.0,633.0,517.0,191.0,296.0,380.0,418.0,341.0,256.0,393.0,523,420,1
1490,810,0,75.0,302.0,480.0,473.0,185.0,194.0,,227.0,175.0,311.0,416.0,260.0,333.0,,523,420,0
1491,810,1,546.0,518.0,551.0,587.0,633.0,391.0,389.0,296.0,393.0,381.0,191.0,256.0,418.0,342.0,523,420,1
1492,811,0,75.0,473.0,304.0,482.0,186.0,193.0,,227.0,417.0,177.0,310.0,260.0,332.0,,523,419,0
1493,811,1,391.0,588.0,548.0,550.0,519.0,634.0,389.0,418.0,190.0,296.0,382.0,392.0,255.0,343.0,523,419,1
1494,812,0,193.0,304.0,474.0,186.0,482.0,75.0,,332.0,178.0,417.0,259.0,310.0,227.0,,523,419,0
1495,812,1,548.0,520.0,391.0,633.0,588.0,550.0,389.0,296.0,393.0,418.0,254.0,190.0,384.0,344.0,523,419,1
1496,813,0,193.0,474.0,187.0,75.0,482.0,305.0,,332.0,417.0,259.0,227.0,310.0,179.0,,523,419,0
1497,813,1,549.0,633.0,520.0,389.0,548.0,391.0,587.0,386.0,254.0,393.0,344.0,298.0,418.0,191.0,523,419,1
1498,814,0,481.0,76.0,475.0,306.0,188.0,193.0,,311.0,228.0,417.0,182.0,260.0,332.0,,523,419,0
1499,814,1,389.0,521.0,549.0,548.0,588.0,391.0,,344.0,394.0,386.0,298.0,190.0,418.0,,523,419,1
1500,815,0,193.0,76.0,476.0,481.0,306.0,188.0,,332.0,229.0,417.0,312.0,184.0,260.0,,523,419,0
1501,815,1,390.0,550.0,548.0,588.0,391.0,522.0,,343.0,386.0,298.0,191.0,418.0,393.0,,523,419,1
1502,816,0,189.0,476.0,76.0,194.0,306.0,480.0,,260.0,417.0,229.0,332.0,185.0,313.0,,523,419,0
1503,816,1,552.0,548.0,588.0,522.0,390.0,391.0,,386.0,298.0,190.0,393.0,344.0,418.0,,523,419,1
1504,817,0,76.0,307.0,189.0,478.0,476.0,194.0,,228.0,185.0,259.0,314.0,417.0,332.0,,523,419,0
1505,817,1,391.0,588.0,553.0,391.0,549.0,523.0,,418.0,190.0,386.0,344.0,299.0,394.0,,523,419,1
1506,818,0,307.0,477.0,189.0,76.0,478.0,194.0,,185.0,316.0,259.0,228.0,418.0,333.0,,523,420,0
1507,818,1,391.0,588.0,554.0,392.0,524.0,548.0,,418.0,190.0,385.0,344.0,396.0,300.0,,523,420,1
1508,819,0,76.0,190.0,476.0,308.0,194.0,479.0,,228.0,258.0,316.0,186.0,333.0,418.0,,523,420,0
1509,819,1,391.0,588.0,555.0,549.0,393.0,523.0,,418.0,189.0,386.0,302.0,344.0,398.0,,523,420,1
1510,820,0,194.0,76.0,308.0,190.0,476.0,479.0,,333.0,228.0,186.0,258.0,316.0,418.0,,523,419,0
1511,820,1,555.0,391.0,522.0,549.0,393.0,588.0,,386.0,417.0,398.0,302.0,344.0,190.0,,523,419,1
1512,821,0,309.0,190.0,476.0,194.0,76.0,480.0,,186.0,257.0,316.0,332.0,228.0,420.0,,523,419,0
1513,821,1,391.0,523.0,394.0,554.0,550.0,587.0,,418.0,398.0,344.0,388.0,303.0,189.0,,523,419,1
1514,822,0,476.0,190.0,310.0,481.0,193.0,76.0,,316.0,256.0,188.0,421.0,332.0,229.0,,523,420,0
1515,822,1,395.0,551.0,588.0,391.0,523.0,554.0,,344.0,304.0,190.0,417.0,398.0,388.0,,523,420,1
1516,823,0,193.0,475.0,191.0,312.0,481.0,76.0,,332.0,316.0,257.0,189.0,423.0,228.0,,523,420,0
1517,823,1,396.0,552.0,554.0,391.0,588.0,524.0,,344.0,303.0,388.0,417.0,189.0,398.0,,523,420,1
1518,824,0,76.0,481.0,475.0,193.0,312.0,191.0,,228.0,423.0,316.0,332.0,189.0,258.0,,523,420,0
1519,824,1,396.0,552.0,588.0,554.0,391.0,524.0,,344.0,303.0,190.0,388.0,417.0,398.0,,523,420,1
1520,825,0,313.0,476.0,76.0,193.0,191.0,481.0,,189.0,316.0,228.0,332.0,258.0,424.0,,523,420,0
1521,825,1,553.0,524.0,588.0,396.0,391.0,554.0,,303.0,398.0,190.0,345.0,417.0,388.0,,523,420,1
1522,826,0,482.0,193.0,475.0,76.0,313.0,192.0,,424.0,332.0,317.0,228.0,190.0,260.0,,523,420,0
1523,826,1,554.0,524.0,554.0,397.0,588.0,391.0,,388.0,399.0,304.0,345.0,189.0,417.0,,523,420,1
1524,827,0,192.0,476.0,483.0,76.0,313.0,193.0,,261.0,316.0,425.0,228.0,189.0,332.0,,523,420,0
1525,827,1,554.0,525.0,391.0,554.0,588.0,397.0,,389.0,400.0,417.0,304.0,189.0,346.0,,523,420,1
1526,828,0,313.0,192.0,484.0,193.0,76.0,476.0,,189.0,262.0,424.0,332.0,227.0,315.0,,523,420,1
1527,828,1,525.0,397.0,553.0,555.0,588.0,391.0,,401.0,347.0,391.0,304.0,188.0,417.0,,523,420,1
1528,829,0,192.0,193.0,476.0,484.0,76.0,313.0,,262.0,332.0,315.0,424.0,227.0,190.0,,523,420,1
1529,829,1,553.0,391.0,398.0,588.0,555.0,526.0,,392.0,417.0,346.0,189.0,305.0,402.0,,523,420,1
1530,830,0,477.0,192.0,313.0,76.0,193.0,484.0,,315.0,262.0,192.0,228.0,332.0,425.0,,523,420,1
1531,830,1,555.0,527.0,391.0,551.0,399.0,588.0,,305.0,402.0,417.0,394.0,345.0,189.0,,523,420,1
1532,831,0,193.0,485.0,191.0,477.0,313.0,75.0,,332.0,425.0,263.0,316.0,195.0,228.0,,523,420,1
1533,831,1,550.0,555.0,588.0,529.0,400.0,391.0,,395.0,305.0,189.0,403.0,346.0,417.0,,523,420,1
1534,832,0,191.0,477.0,314.0,75.0,486.0,193.0,,263.0,316.0,197.0,229.0,424.0,332.0,,523,420,1
1535,832,1,556.0,552.0,529.0,391.0,588.0,401.0,,306.0,395.0,403.0,416.0,189.0,347.0,,523,420,1
1536,833,0,193.0,191.0,314.0,487.0,76.0,477.0,,332.0,263.0,197.0,425.0,231.0,316.0,,522,420,1
1537,833,1,402.0,530.0,554.0,556.0,588.0,391.0,,347.0,403.0,394.0,307.0,188.0,417.0,,522,420,1
1538,834,0,191.0,76.0,193.0,314.0,488.0,476.0,,263.0,231.0,332.0,198.0,425.0,316.0,,523,420,1
1539,834,1,532.0,588.0,391.0,402.0,556.0,554.0,,403.0,188.0,416.0,348.0,309.0,394.0,,523,420,1
1540,835,0,476.0,75.0,314.0,489.0,191.0,193.0,,316.0,231.0,198.0,425.0,263.0,332.0,,522,420,1
1541,835,1,533.0,391.0,403.0,556.0,588.0,555.0,,404.0,416.0,347.0,393.0,189.0,311.0,,522,420,1
1542,836,0,489.0,191.0,314.0,193.0,476.0,75.0,,425.0,263.0,198.0,332.0,317.0,232.0,,523,420,1
1543,836,1,533.0,555.0,588.0,391.0,403.0,556.0,,403.0,312.0,189.0,417.0,347.0,392.0,,523,420,1
1544,837,0,193.0,489.0,75.0,476.0,191.0,314.0,,332.0,427.0,232.0,317.0,263.0,199.0,,523,420,1
