,time,team,x_pos_1,x_pos_2,x_pos_3,x_pos_4,x_pos_5,x_pos_6,x_pos_7,y_pos_1,y_pos_2,y_pos_3,y_pos_4,y_pos_5,y_pos_6,y_pos_7
2089,1049,1,420.0,554.0,433.0,600.0,599.0,573.0,,412.0,391.0,324.0,326.0,200.0,403.0,
2090,1050,0,209.0,412.0,78.0,519.0,498.0,275.0,,252.0,211.0,221.0,396.0,399.0,347.0,
2091,1050,1,573.0,434.0,553.0,420.0,599.0,600.0,,403.0,324.0,391.0,410.0,200.0,327.0,
2092,1051,0,78.0,276.0,520.0,414.0,498.0,209.0,,221.0,346.0,396.0,211.0,398.0,252.0,
2093,1051,1,421.0,574.0,599.0,552.0,435.0,600.0,,408.0,403.0,329.0,391.0,324.0,200.0,
2094,1052,0,521.0,78.0,414.0,277.0,209.0,497.0,,396.0,221.0,211.0,346.0,252.0,398.0,
2095,1052,1,551.0,436.0,601.0,598.0,423.0,574.0,,392.0,324.0,200.0,330.0,407.0,403.0,
2096,1053,0,209.0,277.0,79.0,522.0,415.0,497.0,,252.0,346.0,222.0,396.0,212.0,399.0,
2097,1053,1,598.0,437.0,602.0,423.0,573.0,552.0,,331.0,324.0,199.0,407.0,403.0,390.0,
2098,1054,0,278.0,416.0,210.0,497.0,519.0,79.0,,345.0,211.0,252.0,399.0,395.0,222.0,
2099,1054,1,424.0,548.0,574.0,437.0,602.0,597.0,,407.0,390.0,403.0,323.0,200.0,331.0,
2100,1055,0,209.0,416.0,519.0,79.0,498.0,278.0,,252.0,211.0,396.0,222.0,399.0,345.0,
2101,1055,1,438.0,574.0,596.0,425.0,548.0,602.0,,323.0,402.0,332.0,407.0,390.0,200.0,
2102,1056,0,209.0,417.0,278.0,79.0,498.0,,,252.0,211.0,345.0,223.0,400.0,,
2103,1056,1,534.0,596.0,426.0,602.0,438.0,574.0,,394.0,331.0,407.0,201.0,322.0,402.0,
2104,1057,0,279.0,499.0,79.0,534.0,209.0,417.0,,345.0,400.0,223.0,391.0,252.0,211.0,
2105,1057,1,602.0,439.0,427.0,574.0,533.0,595.0,,200.0,322.0,407.0,402.0,394.0,332.0,
2106,1058,0,209.0,418.0,498.0,79.0,534.0,280.0,,252.0,212.0,400.0,223.0,391.0,346.0,
2107,1058,1,439.0,602.0,427.0,574.0,594.0,,,321.0,201.0,407.0,402.0,332.0,,
2108,1059,0,418.0,280.0,210.0,499.0,79.0,538.0,,211.0,347.0,253.0,400.0,224.0,390.0,
2109,1059,1,439.0,602.0,574.0,594.0,427.0,,,320.0,200.0,400.0,331.0,405.0,,
2110,1060,0,281.0,539.0,418.0,497.0,209.0,79.0,,348.0,390.0,212.0,401.0,252.0,224.0,
2111,1060,1,574.0,427.0,594.0,440.0,603.0,,,400.0,406.0,331.0,320.0,200.0,,
2112,1061,0,209.0,496.0,281.0,419.0,78.0,,,252.0,402.0,348.0,212.0,223.0,,
2113,1061,1,594.0,574.0,440.0,603.0,427.0,,,331.0,399.0,319.0,201.0,405.0,,
2114,1062,0,496.0,281.0,209.0,77.0,418.0,,,402.0,347.0,252.0,222.0,212.0,,
2115,1062,1,574.0,594.0,603.0,427.0,440.0,,,399.0,331.0,201.0,405.0,319.0,,
2116,1063,0,419.0,495.0,281.0,209.0,77.0,,,211.0,402.0,348.0,252.0,222.0,,
2117,1063,1,427.0,603.0,574.0,441.0,595.0,,,404.0,202.0,399.0,318.0,329.0,,
2118,1064,0,495.0,419.0,281.0,210.0,77.0,,,402.0,210.0,348.0,253.0,223.0,,
2119,1064,1,427.0,442.0,575.0,604.0,595.0,,,404.0,313.0,399.0,202.0,328.0,,
2120,1065,0,419.0,209.0,494.0,76.0,281.0,,,209.0,252.0,403.0,222.0,348.0,,
2121,1065,1,605.0,427.0,443.0,575.0,596.0,,,200.0,403.0,314.0,398.0,326.0,,
2122,1066,0,209.0,420.0,77.0,283.0,494.0,,,252.0,209.0,223.0,348.0,402.0,,
2123,1066,1,596.0,444.0,428.0,605.0,576.0,,,326.0,314.0,400.0,201.0,398.0,,
2124,1067,0,210.0,495.0,77.0,420.0,284.0,,,252.0,402.0,223.0,209.0,347.0,,
2125,1067,1,576.0,605.0,597.0,445.0,429.0,,,398.0,201.0,326.0,314.0,399.0,,
2126,1068,0,210.0,284.0,76.0,421.0,495.0,,,252.0,347.0,223.0,210.0,402.0,,
2127,1068,1,576.0,605.0,430.0,596.0,446.0,,,399.0,201.0,397.0,326.0,314.0,,
2128,1069,0,77.0,495.0,285.0,210.0,495.0,421.0,,225.0,402.0,347.0,252.0,403.0,211.0,
2129,1069,1,576.0,431.0,446.0,596.0,605.0,,,399.0,397.0,315.0,325.0,203.0,,
2130,1070,0,496.0,77.0,285.0,210.0,422.0,,,402.0,226.0,347.0,252.0,211.0,,
2131,1070,1,526.0,577.0,431.0,596.0,605.0,447.0,,393.0,398.0,397.0,325.0,203.0,315.0,
2132,1071,0,210.0,285.0,77.0,422.0,496.0,,,252.0,347.0,227.0,210.0,402.0,,
2133,1071,1,577.0,596.0,529.0,447.0,605.0,432.0,,398.0,324.0,393.0,314.0,204.0,397.0,
2134,1072,0,210.0,77.0,422.0,285.0,496.0,,,252.0,227.0,210.0,346.0,402.0,,
2135,1072,1,578.0,605.0,596.0,447.0,555.0,432.0,,398.0,204.0,324.0,314.0,382.0,396.0,
2136,1073,0,286.0,423.0,496.0,76.0,210.0,,,346.0,210.0,402.0,227.0,252.0,,
2137,1073,1,596.0,448.0,578.0,433.0,605.0,558.0,,324.0,314.0,398.0,396.0,203.0,380.0,
2138,1074,0,286.0,76.0,210.0,423.0,496.0,,,347.0,227.0,252.0,210.0,402.0,,
2139,1074,1,433.0,605.0,448.0,596.0,578.0,,,396.0,204.0,313.0,324.0,397.0,,
2140,1075,0,75.0,287.0,423.0,210.0,496.0,529.0,,227.0,348.0,210.0,252.0,402.0,394.0,
2141,1075,1,448.0,579.0,555.0,605.0,433.0,596.0,,313.0,395.0,383.0,205.0,396.0,322.0,
2142,1076,0,496.0,528.0,423.0,75.0,287.0,209.0,,402.0,393.0,211.0,227.0,348.0,252.0,
2143,1076,1,433.0,448.0,579.0,555.0,597.0,605.0,,396.0,312.0,394.0,383.0,321.0,204.0,
2144,1077,0,423.0,530.0,287.0,497.0,209.0,76.0,,211.0,393.0,348.0,403.0,252.0,227.0,
2145,1077,1,433.0,605.0,579.0,597.0,448.0,554.0,,396.0,204.0,394.0,321.0,309.0,383.0,
2146,1078,0,497.0,75.0,209.0,423.0,286.0,,,403.0,227.0,251.0,211.0,348.0,,
2147,1078,1,597.0,606.0,433.0,579.0,556.0,449.0,,321.0,204.0,396.0,394.0,383.0,309.0,
2148,1079,0,423.0,500.0,287.0,76.0,209.0,,,211.0,402.0,348.0,227.0,251.0,,
2149,1079,1,449.0,554.0,579.0,606.0,597.0,433.0,,307.0,383.0,395.0,204.0,321.0,395.0,
2150,1080,0,497.0,76.0,209.0,287.0,423.0,,,402.0,227.0,252.0,348.0,210.0,,
2151,1080,1,597.0,450.0,606.0,580.0,433.0,552.0,,321.0,307.0,204.0,394.0,393.0,384.0,
2152,1081,0,75.0,210.0,498.0,424.0,288.0,,,227.0,253.0,403.0,210.0,347.0,,
2153,1081,1,450.0,553.0,605.0,580.0,433.0,597.0,,306.0,383.0,205.0,394.0,393.0,321.0,
2154,1082,0,289.0,210.0,425.0,498.0,75.0,,,348.0,253.0,210.0,402.0,227.0,,
2155,1082,1,580.0,553.0,596.0,451.0,606.0,434.0,,394.0,383.0,321.0,306.0,204.0,391.0,
2156,1083,0,76.0,498.0,426.0,210.0,290.0,,,227.0,403.0,209.0,253.0,347.0,,
2157,1083,1,435.0,581.0,598.0,554.0,606.0,452.0,,390.0,394.0,320.0,382.0,205.0,305.0,
2158,1084,0,499.0,290.0,76.0,426.0,210.0,,,402.0,347.0,227.0,209.0,252.0,,
2159,1084,1,452.0,582.0,554.0,606.0,436.0,598.0,,307.0,393.0,381.0,204.0,389.0,320.0,
2160,1085,0,500.0,75.0,290.0,526.0,210.0,426.0,,403.0,227.0,347.0,393.0,252.0,209.0,
2161,1085,1,606.0,453.0,582.0,554.0,436.0,598.0,,204.0,307.0,393.0,381.0,389.0,321.0,
2162,1086,0,427.0,77.0,210.0,291.0,499.0,525.0,,210.0,230.0,252.0,346.0,402.0,393.0,
2163,1086,1,453.0,599.0,605.0,549.0,436.0,582.0,,307.0,321.0,205.0,379.0,389.0,393.0,
2164,1087,0,291.0,209.0,524.0,428.0,497.0,77.0,,345.0,252.0,395.0,210.0,403.0,233.0,
2165,1087,1,599.0,582.0,605.0,436.0,454.0,549.0,,321.0,393.0,205.0,389.0,307.0,378.0,
2166,1088,0,210.0,518.0,291.0,429.0,78.0,498.0,,253.0,398.0,345.0,209.0,235.0,403.0,
2167,1088,1,605.0,600.0,582.0,436.0,454.0,550.0,,205.0,319.0,392.0,389.0,306.0,378.0,
2168,1089,0,210.0,292.0,516.0,78.0,496.0,429.0,,252.0,347.0,398.0,235.0,401.0,209.0,
2169,1089,1,436.0,605.0,551.0,582.0,455.0,600.0,,389.0,205.0,378.0,392.0,305.0,319.0,
2170,1090,0,429.0,515.0,293.0,77.0,209.0,496.0,,209.0,399.0,348.0,235.0,251.0,402.0,
2171,1090,1,606.0,551.0,455.0,600.0,582.0,436.0,,204.0,378.0,304.0,319.0,391.0,388.0,
2172,1091,0,77.0,495.0,519.0,430.0,293.0,209.0,,235.0,403.0,400.0,209.0,348.0,251.0,
2173,1091,1,456.0,606.0,436.0,582.0,,,,303.0,203.0,388.0,390.0,,,
2174,1092,0,76.0,294.0,209.0,496.0,517.0,430.0,,234.0,348.0,251.0,404.0,401.0,209.0,
2175,1092,1,582.0,456.0,435.0,606.0,,,,389.0,300.0,388.0,203.0,,,
2176,1093,0,294.0,430.0,76.0,209.0,496.0,516.0,,348.0,209.0,235.0,251.0,404.0,401.0,
2177,1093,1,457.0,606.0,435.0,581.0,,,,298.0,204.0,387.0,390.0,,,
2178,1094,0,516.0,294.0,498.0,76.0,209.0,430.0,,401.0,347.0,404.0,235.0,251.0,209.0,
2179,1094,1,435.0,457.0,581.0,606.0,,,,388.0,298.0,390.0,203.0,,,
2180,1095,0,497.0,431.0,209.0,76.0,294.0,517.0,,404.0,208.0,251.0,235.0,347.0,401.0,
2181,1095,1,581.0,435.0,606.0,457.0,,,,390.0,387.0,203.0,298.0,,,
2182,1096,0,76.0,209.0,518.0,295.0,432.0,496.0,,234.0,251.0,400.0,347.0,207.0,404.0,
2183,1096,1,435.0,606.0,457.0,582.0,,,,387.0,204.0,299.0,388.0,,,
2184,1097,0,75.0,496.0,209.0,433.0,518.0,296.0,,234.0,403.0,251.0,206.0,400.0,348.0,
2185,1097,1,457.0,435.0,581.0,606.0,,,,298.0,389.0,387.0,204.0,,,
2186,1098,0,209.0,434.0,496.0,297.0,76.0,519.0,,251.0,205.0,404.0,347.0,233.0,401.0,
2187,1098,1,605.0,458.0,434.0,582.0,,,,205.0,298.0,391.0,385.0,,,
2188,1099,0,520.0,435.0,496.0,75.0,210.0,297.0,,401.0,206.0,404.0,233.0,252.0,347.0,
2189,1099,1,434.0,605.0,459.0,582.0,,,,393.0,205.0,298.0,385.0,,,
2190,1100,0,436.0,298.0,75.0,519.0,496.0,210.0,,206.0,348.0,233.0,401.0,404.0,253.0,
2191,1100,1,581.0,606.0,599.0,460.0,434.0,,,384.0,204.0,321.0,298.0,394.0,,
2192,1101,0,518.0,76.0,496.0,210.0,298.0,436.0,,400.0,235.0,403.0,253.0,346.0,205.0,
2193,1101,1,599.0,606.0,461.0,581.0,434.0,,,322.0,204.0,298.0,383.0,395.0,,
2194,1102,0,210.0,519.0,76.0,495.0,298.0,437.0,,253.0,400.0,237.0,403.0,346.0,206.0,
2195,1102,1,462.0,552.0,606.0,582.0,435.0,599.0,,298.0,383.0,205.0,383.0,396.0,322.0,
2196,1103,0,495.0,77.0,519.0,438.0,299.0,210.0,,403.0,239.0,401.0,205.0,346.0,253.0,
2197,1103,1,553.0,601.0,462.0,436.0,606.0,581.0,,382.0,321.0,298.0,396.0,205.0,383.0,
2198,1104,0,77.0,438.0,299.0,210.0,495.0,519.0,,241.0,205.0,346.0,253.0,403.0,401.0,
2199,1104,1,606.0,554.0,462.0,437.0,581.0,600.0,,205.0,383.0,298.0,396.0,383.0,322.0,
2200,1105,0,210.0,495.0,76.0,439.0,300.0,518.0,,253.0,403.0,241.0,205.0,347.0,400.0,
2201,1105,1,606.0,437.0,582.0,601.0,462.0,554.0,,205.0,397.0,383.0,320.0,298.0,384.0,
2202,1106,0,76.0,439.0,517.0,209.0,495.0,300.0,,241.0,207.0,400.0,252.0,403.0,347.0,
2203,1106,1,605.0,583.0,462.0,601.0,555.0,437.0,,205.0,383.0,298.0,321.0,384.0,397.0,
2204,1107,0,495.0,300.0,440.0,76.0,209.0,517.0,,402.0,347.0,208.0,241.0,253.0,400.0,
2205,1107,1,437.0,583.0,554.0,601.0,462.0,605.0,,397.0,383.0,386.0,321.0,297.0,205.0,
2206,1108,0,75.0,209.0,517.0,300.0,495.0,440.0,,241.0,253.0,400.0,348.0,402.0,208.0,
2207,1108,1,437.0,462.0,583.0,554.0,601.0,606.0,,397.0,298.0,383.0,386.0,320.0,204.0,
2208,1109,0,495.0,517.0,439.0,209.0,75.0,300.0,,402.0,400.0,207.0,253.0,241.0,348.0,
2209,1109,1,582.0,462.0,606.0,553.0,601.0,437.0,,383.0,297.0,204.0,388.0,321.0,397.0,
2210,1110,0,301.0,440.0,209.0,495.0,515.0,75.0,,347.0,206.0,253.0,403.0,400.0,241.0,
2211,1110,1,437.0,606.0,463.0,582.0,602.0,553.0,,396.0,204.0,297.0,383.0,321.0,388.0,
2212,1111,0,515.0,302.0,441.0,495.0,209.0,75.0,,400.0,347.0,206.0,404.0,253.0,241.0,
2213,1111,1,582.0,463.0,437.0,606.0,552.0,602.0,,382.0,296.0,396.0,204.0,389.0,321.0,
2214,1112,0,441.0,209.0,496.0,302.0,513.0,75.0,,205.0,253.0,404.0,348.0,400.0,241.0,
2215,1112,1,552.0,605.0,602.0,583.0,463.0,437.0,,389.0,205.0,321.0,382.0,295.0,396.0,
2216,1113,0,496.0,513.0,442.0,303.0,75.0,209.0,,404.0,399.0,206.0,348.0,241.0,253.0,
2217,1113,1,464.0,552.0,606.0,602.0,583.0,438.0,,294.0,390.0,204.0,321.0,381.0,396.0,
2218,1114,0,75.0,512.0,303.0,442.0,209.0,497.0,,240.0,398.0,348.0,206.0,253.0,403.0,
2219,1114,1,553.0,439.0,602.0,584.0,607.0,465.0,,390.0,398.0,321.0,380.0,204.0,293.0,
2220,1115,0,209.0,75.0,303.0,443.0,499.0,,,253.0,240.0,348.0,205.0,404.0,,
2221,1115,1,602.0,553.0,439.0,584.0,606.0,465.0,,322.0,390.0,400.0,380.0,205.0,292.0,
2222,1116,0,75.0,303.0,443.0,209.0,512.0,496.0,,240.0,347.0,205.0,253.0,398.0,404.0,
2223,1116,1,553.0,466.0,601.0,439.0,584.0,606.0,,390.0,291.0,323.0,404.0,380.0,205.0,
2224,1117,0,494.0,209.0,304.0,75.0,443.0,514.0,,405.0,253.0,347.0,241.0,206.0,397.0,
2225,1117,1,606.0,584.0,602.0,553.0,467.0,440.0,,205.0,380.0,323.0,389.0,290.0,405.0,
2226,1118,0,514.0,494.0,209.0,444.0,304.0,76.0,,397.0,405.0,253.0,205.0,346.0,242.0,
2227,1118,1,585.0,553.0,607.0,601.0,467.0,440.0,,380.0,389.0,204.0,324.0,290.0,406.0,
2228,1119,0,494.0,209.0,513.0,444.0,76.0,305.0,,405.0,253.0,397.0,205.0,244.0,346.0,
2229,1119,1,441.0,606.0,554.0,602.0,586.0,468.0,,407.0,205.0,389.0,324.0,380.0,291.0,
2230,1120,0,305.0,209.0,509.0,445.0,496.0,77.0,,347.0,253.0,397.0,204.0,404.0,246.0,
2231,1120,1,554.0,602.0,586.0,606.0,442.0,468.0,,389.0,324.0,380.0,205.0,407.0,291.0,
2232,1121,0,209.0,510.0,496.0,306.0,78.0,445.0,,253.0,397.0,405.0,347.0,248.0,206.0,
2233,1121,1,554.0,587.0,607.0,468.0,602.0,442.0,,390.0,379.0,204.0,290.0,324.0,407.0,
2234,1122,0,209.0,495.0,77.0,445.0,511.0,307.0,,253.0,404.0,248.0,206.0,398.0,346.0,
2235,1122,1,443.0,469.0,587.0,603.0,554.0,606.0,,407.0,289.0,378.0,324.0,390.0,205.0,
2236,1123,0,307.0,209.0,445.0,77.0,511.0,495.0,,347.0,253.0,204.0,249.0,398.0,404.0,
2237,1123,1,469.0,607.0,603.0,587.0,554.0,444.0,,289.0,204.0,324.0,378.0,390.0,406.0,
2238,1124,0,209.0,511.0,307.0,495.0,445.0,77.0,,253.0,398.0,346.0,404.0,205.0,249.0,
2239,1124,1,606.0,554.0,36.0,469.0,587.0,444.0,603.0,205.0,390.0,247.0,289.0,378.0,406.0,324.0
2240,1125,0,209.0,307.0,496.0,445.0,76.0,511.0,,253.0,346.0,404.0,204.0,249.0,398.0,
2241,1125,1,469.0,603.0,36.0,606.0,587.0,556.0,444.0,289.0,324.0,247.0,205.0,377.0,390.0,406.0
2242,1126,0,209.0,446.0,307.0,495.0,512.0,76.0,,253.0,204.0,347.0,404.0,397.0,249.0,
2243,1126,1,603.0,607.0,586.0,556.0,469.0,36.0,445.0,325.0,204.0,377.0,391.0,289.0,247.0,406.0
2244,1127,0,209.0,496.0,514.0,446.0,76.0,308.0,,253.0,404.0,396.0,204.0,249.0,347.0,
2245,1127,1,469.0,556.0,607.0,586.0,36.0,603.0,445.0,289.0,391.0,203.0,377.0,248.0,324.0,406.0
2246,1128,0,514.0,309.0,209.0,75.0,447.0,495.0,,396.0,346.0,253.0,248.0,205.0,404.0,
2247,1128,1,603.0,556.0,36.0,607.0,469.0,585.0,446.0,324.0,390.0,247.0,203.0,288.0,376.0,406.0
2248,1129,0,209.0,309.0,515.0,75.0,447.0,495.0,,253.0,346.0,395.0,248.0,205.0,404.0,
2249,1129,1,556.0,469.0,586.0,36.0,447.0,603.0,606.0,390.0,286.0,375.0,247.0,405.0,324.0,203.0
2250,1130,0,75.0,448.0,515.0,496.0,209.0,310.0,,248.0,204.0,396.0,404.0,253.0,346.0,
2251,1130,1,470.0,585.0,606.0,448.0,603.0,557.0,,286.0,375.0,203.0,406.0,324.0,389.0,
2252,1131,0,517.0,496.0,310.0,448.0,74.0,209.0,,395.0,404.0,345.0,203.0,247.0,251.0,
2253,1131,1,606.0,603.0,471.0,448.0,585.0,557.0,,203.0,325.0,283.0,408.0,375.0,390.0,
2254,1132,0,74.0,449.0,208.0,516.0,496.0,310.0,,246.0,203.0,250.0,396.0,404.0,345.0,
2255,1132,1,557.0,471.0,449.0,586.0,606.0,604.0,,389.0,282.0,409.0,373.0,203.0,324.0,
2256,1133,0,449.0,74.0,496.0,310.0,517.0,208.0,,203.0,246.0,404.0,344.0,395.0,250.0,
2257,1133,1,450.0,557.0,606.0,587.0,472.0,604.0,,409.0,389.0,204.0,371.0,281.0,324.0,
2258,1134,0,495.0,311.0,74.0,450.0,208.0,517.0,,404.0,344.0,246.0,203.0,250.0,395.0,
2259,1134,1,451.0,555.0,606.0,472.0,588.0,605.0,,410.0,390.0,203.0,281.0,369.0,324.0,
2260,1135,0,517.0,495.0,74.0,311.0,208.0,450.0,,395.0,404.0,248.0,345.0,250.0,202.0,
2261,1135,1,452.0,606.0,35.0,588.0,556.0,606.0,473.0,411.0,323.0,246.0,369.0,390.0,203.0,280.0
2262,1136,0,312.0,208.0,517.0,74.0,495.0,451.0,,345.0,250.0,395.0,250.0,404.0,202.0,
2263,1136,1,556.0,606.0,606.0,473.0,35.0,453.0,588.0,391.0,202.0,323.0,280.0,245.0,411.0,369.0
2264,1137,0,495.0,451.0,75.0,313.0,208.0,517.0,,404.0,201.0,252.0,345.0,250.0,395.0,
2265,1137,1,605.0,588.0,453.0,473.0,557.0,35.0,,323.0,369.0,412.0,280.0,391.0,245.0,
2266,1138,0,451.0,208.0,76.0,517.0,495.0,313.0,,201.0,250.0,254.0,395.0,403.0,346.0,
2267,1138,1,473.0,588.0,556.0,605.0,454.0,,,280.0,367.0,391.0,322.0,413.0,,
2268,1139,0,76.0,208.0,516.0,451.0,313.0,495.0,,254.0,250.0,395.0,202.0,345.0,403.0,
2269,1139,1,589.0,605.0,455.0,473.0,556.0,,,367.0,322.0,413.0,280.0,390.0,,
2270,1140,0,517.0,313.0,494.0,451.0,208.0,76.0,,394.0,345.0,403.0,202.0,250.0,255.0,
2271,1140,1,588.0,606.0,558.0,473.0,455.0,,,367.0,321.0,390.0,280.0,413.0,,
2272,1141,0,208.0,516.0,75.0,314.0,495.0,452.0,,250.0,395.0,255.0,345.0,403.0,200.0,
2273,1141,1,473.0,557.0,456.0,606.0,587.0,,,279.0,390.0,413.0,320.0,367.0,,
2274,1142,0,452.0,75.0,495.0,314.0,517.0,208.0,,200.0,255.0,403.0,345.0,394.0,250.0,
2275,1142,1,606.0,456.0,587.0,557.0,473.0,,,320.0,413.0,367.0,390.0,279.0,,
2276,1143,0,495.0,516.0,208.0,73.0,314.0,453.0,,402.0,394.0,250.0,253.0,345.0,198.0,
2277,1143,1,457.0,557.0,474.0,588.0,607.0,,,412.0,390.0,278.0,365.0,320.0,,
2278,1144,0,516.0,454.0,208.0,73.0,497.0,315.0,,395.0,198.0,250.0,254.0,402.0,344.0,
2279,1144,1,588.0,606.0,457.0,474.0,556.0,,,365.0,321.0,411.0,278.0,390.0,,
2280,1145,0,496.0,208.0,517.0,315.0,455.0,74.0,,402.0,250.0,394.0,344.0,198.0,254.0,
2281,1145,1,474.0,589.0,606.0,457.0,557.0,,,277.0,364.0,321.0,411.0,391.0,,
2282,1146,0,209.0,315.0,455.0,73.0,496.0,517.0,,251.0,344.0,199.0,253.0,402.0,394.0,
2283,1146,1,606.0,458.0,556.0,474.0,589.0,,,320.0,411.0,390.0,276.0,364.0,,
2284,1147,0,315.0,208.0,517.0,74.0,455.0,498.0,,345.0,250.0,394.0,254.0,200.0,401.0,
2285,1147,1,475.0,458.0,556.0,606.0,606.0,589.0,,275.0,413.0,390.0,203.0,322.0,364.0,
2286,1148,0,455.0,74.0,500.0,208.0,519.0,315.0,,199.0,253.0,401.0,250.0,393.0,344.0,
2287,1148,1,589.0,606.0,607.0,476.0,557.0,458.0,,364.0,203.0,321.0,273.0,389.0,413.0,
2288,1149,0,315.0,73.0,456.0,501.0,208.0,519.0,,343.0,253.0,199.0,401.0,250.0,392.0,
2289,1149,1,606.0,476.0,607.0,557.0,458.0,590.0,,203.0,272.0,320.0,389.0,414.0,364.0,
2290,1150,0,501.0,208.0,520.0,73.0,457.0,316.0,,401.0,250.0,391.0,252.0,199.0,343.0,
2291,1150,1,606.0,557.0,459.0,590.0,477.0,,,321.0,389.0,415.0,364.0,271.0,,
2292,1151,0,520.0,208.0,457.0,73.0,316.0,501.0,,391.0,250.0,199.0,252.0,344.0,402.0,
2293,1151,1,590.0,478.0,557.0,607.0,459.0,606.0,,365.0,270.0,389.0,202.0,414.0,320.0,
2294,1152,0,316.0,458.0,208.0,520.0,500.0,74.0,,343.0,199.0,250.0,391.0,403.0,253.0,
2295,1152,1,591.0,460.0,557.0,607.0,606.0,478.0,,365.0,414.0,390.0,202.0,321.0,271.0,
2296,1153,0,500.0,75.0,316.0,209.0,458.0,520.0,,403.0,256.0,344.0,251.0,200.0,391.0,
2297,1153,1,558.0,591.0,606.0,478.0,461.0,,,390.0,364.0,320.0,272.0,414.0,,
2298,1154,0,500.0,520.0,316.0,209.0,75.0,458.0,,403.0,391.0,343.0,251.0,257.0,200.0,
2299,1154,1,478.0,558.0,606.0,591.0,461.0,,,271.0,390.0,320.0,364.0,414.0,,
2300,1155,0,520.0,76.0,208.0,459.0,316.0,500.0,,391.0,258.0,250.0,199.0,343.0,403.0,
2301,1155,1,606.0,591.0,461.0,558.0,478.0,,,320.0,364.0,414.0,390.0,270.0,,
2302,1156,0,499.0,316.0,519.0,459.0,76.0,208.0,,403.0,343.0,391.0,199.0,259.0,250.0,
2303,1156,1,478.0,558.0,462.0,606.0,591.0,,,270.0,389.0,413.0,319.0,364.0,,
2304,1157,0,519.0,316.0,500.0,209.0,460.0,76.0,,391.0,343.0,403.0,250.0,199.0,261.0,
2305,1157,1,478.0,592.0,462.0,606.0,558.0,,,270.0,364.0,413.0,319.0,390.0,,
2306,1158,0,316.0,499.0,209.0,519.0,75.0,460.0,,343.0,404.0,250.0,391.0,260.0,198.0,
2307,1158,1,479.0,462.0,557.0,606.0,590.0,,,269.0,413.0,390.0,318.0,364.0,,
2308,1159,0,316.0,209.0,461.0,75.0,499.0,519.0,,343.0,251.0,199.0,260.0,404.0,390.0,
2309,1159,1,462.0,478.0,590.0,558.0,607.0,,,413.0,269.0,363.0,390.0,318.0,,
2310,1160,0,316.0,209.0,462.0,499.0,74.0,519.0,,343.0,252.0,198.0,405.0,260.0,389.0,
2311,1160,1,607.0,463.0,558.0,590.0,477.0,,,316.0,412.0,390.0,363.0,270.0,,
2312,1161,0,316.0,462.0,519.0,500.0,209.0,73.0,,343.0,199.0,390.0,404.0,251.0,259.0,
2313,1161,1,590.0,559.0,608.0,463.0,477.0,,,362.0,389.0,317.0,412.0,269.0,,
2314,1162,0,73.0,519.0,209.0,463.0,500.0,317.0,,259.0,391.0,251.0,198.0,403.0,342.0,
2315,1162,1,559.0,591.0,478.0,464.0,608.0,,,390.0,359.0,268.0,411.0,316.0,,
2316,1163,0,209.0,502.0,518.0,464.0,316.0,73.0,,251.0,404.0,392.0,199.0,341.0,259.0,
2317,1163,1,560.0,607.0,464.0,478.0,591.0,,,389.0,317.0,411.0,266.0,359.0,,
2318,1164,0,317.0,464.0,209.0,504.0,73.0,518.0,,342.0,199.0,251.0,403.0,260.0,393.0,
2319,1164,1,608.0,592.0,464.0,479.0,560.0,,,316.0,357.0,411.0,264.0,390.0,,
2320,1165,0,502.0,73.0,464.0,517.0,209.0,317.0,,406.0,260.0,199.0,394.0,251.0,342.0,
2321,1165,1,479.0,592.0,609.0,605.0,560.0,465.0,,263.0,357.0,315.0,203.0,390.0,412.0,
2322,1166,0,318.0,518.0,73.0,209.0,464.0,503.0,,343.0,395.0,260.0,252.0,199.0,406.0,
2323,1166,1,479.0,560.0,465.0,605.0,609.0,593.0,,262.0,391.0,412.0,204.0,314.0,355.0,
2324,1167,0,209.0,505.0,520.0,73.0,464.0,318.0,,251.0,407.0,395.0,260.0,199.0,343.0,
2325,1167,1,466.0,594.0,480.0,608.0,561.0,,,412.0,354.0,261.0,313.0,390.0,,
2326,1168,0,72.0,318.0,209.0,505.0,520.0,464.0,,259.0,343.0,252.0,407.0,394.0,200.0,
2327,1168,1,480.0,561.0,466.0,594.0,608.0,,,261.0,391.0,412.0,353.0,313.0,,
2328,1169,0,502.0,464.0,72.0,209.0,522.0,318.0,,408.0,200.0,259.0,251.0,392.0,343.0,
2329,1169,1,606.0,561.0,467.0,608.0,595.0,480.0,,203.0,391.0,412.0,313.0,354.0,261.0,
2330,1170,0,521.0,73.0,502.0,465.0,318.0,209.0,,392.0,260.0,407.0,200.0,342.0,250.0,
2331,1170,1,480.0,606.0,560.0,595.0,468.0,609.0,,261.0,202.0,391.0,354.0,410.0,313.0,
2332,1171,0,74.0,464.0,209.0,318.0,520.0,502.0,,264.0,199.0,251.0,342.0,392.0,406.0,
2333,1171,1,469.0,606.0,595.0,480.0,608.0,561.0,,410.0,202.0,353.0,261.0,313.0,390.0,
2334,1172,0,517.0,74.0,319.0,502.0,464.0,209.0,,393.0,266.0,343.0,407.0,199.0,251.0,
